Komoditas,TGl,Harga
Kedelai Impor,25/10/21,12319
Kedelai Impor,26/10/21,12264
Kedelai Impor,27/10/21,12313
Kedelai Impor,28/10/21,12337
Kedelai Impor,29/10/21,12350
Kedelai Impor,30/10/21,
Kedelai Impor,31/10/21,
Kedelai Impor,01/11/21,12376
Kedelai Impor,02/11/21,12376
Kedelai Impor,03/11/21,12412
Kedelai Impor,04/11/21,12391
Kedelai Impor,05/11/21,12338
Kedelai Impor,06/11/21,
Kedelai Impor,07/11/21,
Kedelai Impor,08/11/21,12381
Kedelai Impor,09/11/21,12353
Kedelai Impor,10/11/21,12361
Kedelai Impor,11/11/21,12357
Kedelai Impor,12/11/21,12360
Kedelai Impor,13/11/21,
Kedelai Impor,14/11/21,
Kedelai Impor,15/11/21,12326
Kedelai Impor,16/11/21,12351
Kedelai Impor,17/11/21,12344
Kedelai Impor,18/11/21,12387
Kedelai Impor,19/11/21,12372
Kedelai Impor,20/11/21,
Kedelai Impor,21/11/21,
Kedelai Impor,22/11/21,12393
Kedelai Impor,23/11/21,12407
Kedelai Impor,24/11/21,12367
Kedelai Impor,25/11/21,12362
Kedelai Impor,26/11/21,12375
Kedelai Impor,27/11/21,
Kedelai Impor,28/11/21,
Kedelai Impor,29/11/21,12369
Kedelai Impor,30/11/21,12369
Kedelai Impor,01/12/21,12413
Kedelai Impor,02/12/21,12397
Kedelai Impor,03/12/21,12346
Kedelai Impor,04/12/21,
Kedelai Impor,05/12/21,
Kedelai Impor,06/12/21,12360
Kedelai Impor,07/12/21,12372
Kedelai Impor,08/12/21,12316
Kedelai Impor,09/12/21,12395
Kedelai Impor,10/12/21,12396
Kedelai Impor,11/12/21,
Kedelai Impor,12/12/21,
Kedelai Impor,13/12/21,12425
Kedelai Impor,14/12/21,12441
Kedelai Impor,15/12/21,12422
Kedelai Impor,16/12/21,12423
Kedelai Impor,17/12/21,12427
Kedelai Impor,18/12/21,
Kedelai Impor,19/12/21,
Kedelai Impor,20/12/21,12437
Kedelai Impor,21/12/21,12438
Kedelai Impor,22/12/21,12430
Kedelai Impor,23/12/21,12479
Kedelai Impor,24/12/21,12478
Kedelai Impor,25/12/21,
Kedelai Impor,26/12/21,
Kedelai Impor,27/12/21,12483
Kedelai Impor,28/12/21,12468
Kedelai Impor,29/12/21,12469
Kedelai Impor,30/12/21,12475
Kedelai Impor,31/12/21,12463
Kedelai Impor,01/01/22,
Kedelai Impor,02/01/22,
Kedelai Impor,03/01/22,12464
Kedelai Impor,04/01/22,12360
Kedelai Impor,05/01/22,12443
Kedelai Impor,06/01/22,12381
Kedelai Impor,07/01/22,12464
Kedelai Impor,08/01/22,
Kedelai Impor,09/01/22,
Kedelai Impor,10/01/22,12462
Kedelai Impor,11/01/22,12420
Kedelai Impor,12/01/22,12477
Kedelai Impor,13/01/22,12486
Kedelai Impor,14/01/22,12485
Kedelai Impor,15/01/22,
Kedelai Impor,16/01/22,
Kedelai Impor,17/01/22,12479
Kedelai Impor,18/01/22,12503
Kedelai Impor,19/01/22,12495
Kedelai Impor,20/01/22,12531
Kedelai Impor,21/01/22,12533
Kedelai Impor,22/01/22,
Kedelai Impor,23/01/22,
Kedelai Impor,24/01/22,12550
Kedelai Impor,25/01/22,12552
Kedelai Impor,26/01/22,12535
Kedelai Impor,27/01/22,12526
Kedelai Impor,28/01/22,12526
Kedelai Impor,29/01/22,
Kedelai Impor,30/01/22,
Kedelai Impor,31/01/22,12550
Kedelai Impor,01/02/22,
Kedelai Impor,02/02/22,12566
Kedelai Impor,03/02/22,12555
Kedelai Impor,04/02/22,12551
Kedelai Impor,05/02/22,
Kedelai Impor,06/02/22,
Kedelai Impor,07/02/22,12530
Kedelai Impor,08/02/22,12542
Kedelai Impor,09/02/22,12549
Kedelai Impor,10/02/22,12555
Kedelai Impor,11/02/22,12562
Kedelai Impor,12/02/22,
Kedelai Impor,13/02/22,
Kedelai Impor,14/02/22,12570
Kedelai Impor,15/02/22,12763
Kedelai Impor,16/02/22,12661
Kedelai Impor,17/02/22,12724
Kedelai Impor,18/02/22,12829
Kedelai Impor,19/02/22,
Kedelai Impor,20/02/22,
Kedelai Impor,21/02/22,12798
Kedelai Impor,22/02/22,12984
Kedelai Impor,23/02/22,12926
Kedelai Impor,24/02/22,13256
Kedelai Impor,25/02/22,13283
Kedelai Impor,26/02/22,
Kedelai Impor,27/02/22,
Kedelai Impor,28/02/22,
Kedelai Impor,01/03/22,13355
Kedelai Impor,02/03/22,13364
Kedelai Impor,03/03/22,
Kedelai Impor,04/03/22,13376
Kedelai Impor,05/03/22,
Kedelai Impor,06/03/22,
Kedelai Impor,07/03/22,13333
Kedelai Impor,08/03/22,13339
Kedelai Impor,09/03/22,13397
Kedelai Impor,10/03/22,13412
Kedelai Impor,11/03/22,13434
Kedelai Impor,12/03/22,
Kedelai Impor,13/03/22,
Kedelai Impor,14/03/22,13520
Kedelai Impor,15/03/22,13534
Kedelai Impor,16/03/22,13572
Kedelai Impor,17/03/22,13590
Kedelai Impor,18/03/22,13587
Kedelai Impor,19/03/22,
Kedelai Impor,20/03/22,
Kedelai Impor,21/03/22,13661
Kedelai Impor,22/03/22,13871
Kedelai Impor,23/03/22,13683
Kedelai Impor,24/03/22,13728
Kedelai Impor,25/03/22,13760
Kedelai Impor,26/03/22,
Kedelai Impor,27/03/22,
Kedelai Impor,28/03/22,13838
Kedelai Impor,29/03/22,14074
Kedelai Impor,30/03/22,13893
Kedelai Impor,31/03/22,13892
Kedelai Impor,01/04/22,13897
Kedelai Impor,02/04/22,
Kedelai Impor,03/04/22,
Kedelai Impor,04/04/22,13845
Kedelai Impor,05/04/22,13837
Kedelai Impor,06/04/22,13844
Kedelai Impor,07/04/22,13864
