Komoditas,TGl,Harga
Cabe Rawit Merah,02/10/21,
Cabe Rawit Merah,03/10/21,
Cabe Rawit Merah,04/10/21,39162
Cabe Rawit Merah,05/10/21,40052
Cabe Rawit Merah,06/10/21,39200
Cabe Rawit Merah,07/10/21,39722
Cabe Rawit Merah,08/10/21,40181
Cabe Rawit Merah,09/10/21,
Cabe Rawit Merah,10/10/21,
Cabe Rawit Merah,11/10/21,40480
Cabe Rawit Merah,12/10/21,40326
Cabe Rawit Merah,13/10/21,40856
Cabe Rawit Merah,14/10/21,40767
Cabe Rawit Merah,15/10/21,40823
Cabe Rawit Merah,16/10/21,
Cabe Rawit Merah,17/10/21,
Cabe Rawit Merah,18/10/21,40487
Cabe Rawit Merah,19/10/21,41100
Cabe Rawit Merah,20/10/21,
Cabe Rawit Merah,21/10/21,40890
Cabe Rawit Merah,22/10/21,40384
Cabe Rawit Merah,23/10/21,
Cabe Rawit Merah,24/10/21,
Cabe Rawit Merah,25/10/21,38795
Cabe Rawit Merah,26/10/21,39601
Cabe Rawit Merah,27/10/21,39183
Cabe Rawit Merah,28/10/21,39397
Cabe Rawit Merah,29/10/21,39118
Cabe Rawit Merah,30/10/21,
Cabe Rawit Merah,31/10/21,
Cabe Rawit Merah,01/11/21,38843
Cabe Rawit Merah,02/11/21,38906
Cabe Rawit Merah,03/11/21,36440
Cabe Rawit Merah,04/11/21,36332
Cabe Rawit Merah,05/11/21,36409
Cabe Rawit Merah,06/11/21,
Cabe Rawit Merah,07/11/21,
Cabe Rawit Merah,08/11/21,36837
Cabe Rawit Merah,09/11/21,36697
Cabe Rawit Merah,10/11/21,36731
Cabe Rawit Merah,11/11/21,37373
Cabe Rawit Merah,12/11/21,36993
Cabe Rawit Merah,13/11/21,
Cabe Rawit Merah,14/11/21,
Cabe Rawit Merah,15/11/21,36983
Cabe Rawit Merah,16/11/21,37482
Cabe Rawit Merah,17/11/21,37168
Cabe Rawit Merah,18/11/21,37180
Cabe Rawit Merah,19/11/21,37689
Cabe Rawit Merah,20/11/21,
Cabe Rawit Merah,21/11/21,
Cabe Rawit Merah,22/11/21,41225
Cabe Rawit Merah,23/11/21,41990
Cabe Rawit Merah,24/11/21,43283
Cabe Rawit Merah,25/11/21,43209
Cabe Rawit Merah,26/11/21,44178
Cabe Rawit Merah,27/11/21,
Cabe Rawit Merah,28/11/21,
Cabe Rawit Merah,29/11/21,48029
Cabe Rawit Merah,30/11/21,49737
Cabe Rawit Merah,01/12/21,50946
Cabe Rawit Merah,02/12/21,55032
Cabe Rawit Merah,03/12/21,58287
Cabe Rawit Merah,04/12/21,
Cabe Rawit Merah,05/12/21,
Cabe Rawit Merah,06/12/21,67552
Cabe Rawit Merah,07/12/21,70148
Cabe Rawit Merah,08/12/21,71506
Cabe Rawit Merah,09/12/21,74320
Cabe Rawit Merah,10/12/21,75589
Cabe Rawit Merah,11/12/21,
Cabe Rawit Merah,12/12/21,
