Komoditas,TGl,Harga
Gula Pasir,17/05/22,14700
Gula Pasir,18/05/22,14710
Gula Pasir,19/05/22,14735
Gula Pasir,20/05/22,14755
Gula Pasir,21/05/22,
Gula Pasir,22/05/22,
Gula Pasir,23/05/22,14758
Gula Pasir,24/05/22,14742
Gula Pasir,25/05/22,14730
Gula Pasir,26/05/22,
Gula Pasir,27/05/22,14728
Gula Pasir,28/05/22,
Gula Pasir,29/05/22,
Gula Pasir,30/05/22,14716
Gula Pasir,31/05/22,14732
Gula Pasir,01/06/22,
Gula Pasir,02/06/22,14725
Gula Pasir,03/06/22,14709
Gula Pasir,04/06/22,
Gula Pasir,05/06/22,
Gula Pasir,06/06/22,14701
Gula Pasir,07/06/22,14690
Gula Pasir,08/06/22,14703
Gula Pasir,09/06/22,14696
Gula Pasir,10/06/22,14711
Gula Pasir,11/06/22,
Gula Pasir,12/06/22,
Gula Pasir,13/06/22,14688
Gula Pasir,14/06/22,14690
Gula Pasir,15/06/22,14670
Gula Pasir,16/06/22,14662
Gula Pasir,17/06/22,14645
Gula Pasir,18/06/22,
Gula Pasir,19/06/22,
Gula Pasir,20/06/22,14633
Gula Pasir,21/06/22,14614
Gula Pasir,22/06/22,14609
Gula Pasir,23/06/22,14631
Gula Pasir,24/06/22,14631
Gula Pasir,25/06/22,
Gula Pasir,26/06/22,
Gula Pasir,27/06/22,14594
Gula Pasir,28/06/22,14605
Gula Pasir,29/06/22,14589
Gula Pasir,30/06/22,14575
Gula Pasir,01/07/22,14583
Gula Pasir,02/07/22,
Gula Pasir,03/07/22,
Gula Pasir,04/07/22,14532
Gula Pasir,05/07/22,14540
Gula Pasir,06/07/22,14554
Gula Pasir,07/07/22,14554
Gula Pasir,08/07/22,14519
Gula Pasir,09/07/22,
Gula Pasir,10/07/22,
Gula Pasir,11/07/22,14523
Gula Pasir,12/07/22,14515
Gula Pasir,13/07/22,14516
Gula Pasir,14/07/22,14521
Gula Pasir,15/07/22,14499
Gula Pasir,16/07/22,
Gula Pasir,17/07/22,
Gula Pasir,18/07/22,14495
Gula Pasir,19/07/22,14472
Gula Pasir,20/07/22,14458
Gula Pasir,21/07/22,14459
Gula Pasir,22/07/22,14469
Gula Pasir,23/07/22,
Gula Pasir,24/07/22,
Gula Pasir,25/07/22,14447
Gula Pasir,26/07/22,14450
Gula Pasir,27/07/22,14445
Gula Pasir,28/07/22,14453
Gula Pasir,29/07/22,14455
Gula Pasir,30/07/22,
Gula Pasir,31/07/22,
Gula Pasir,01/08/22,14434
Gula Pasir,02/08/22,14430
Gula Pasir,03/08/22,14435
Gula Pasir,04/08/22,14420
Gula Pasir,05/08/22,14440
Gula Pasir,06/08/22,
Gula Pasir,07/08/22,
Gula Pasir,08/08/22,14437
Gula Pasir,09/08/22,14423
Gula Pasir,10/08/22,14437
Gula Pasir,11/08/22,14413
Gula Pasir,12/08/22,14422
Gula Pasir,13/08/22,
Gula Pasir,14/08/22,
Gula Pasir,15/08/22,14380
Gula Pasir,16/08/22,14415
Gula Pasir,17/08/22,
Gula Pasir,18/08/22,14404
Gula Pasir,19/08/22,14414
Gula Pasir,20/08/22,
Gula Pasir,21/08/22,
Gula Pasir,22/08/22,14407
Gula Pasir,23/08/22,14394
Gula Pasir,24/08/22,14370
Gula Pasir,25/08/22,14389
Gula Pasir,26/08/22,14379
Gula Pasir,27/08/22,
Gula Pasir,28/08/22,
Gula Pasir,29/08/22,14378
Gula Pasir,30/08/22,14368
Gula Pasir,31/08/22,14363
Gula Pasir,01/09/22,14368
Gula Pasir,02/09/22,14380
Gula Pasir,03/09/22,
Gula Pasir,04/09/22,
Gula Pasir,05/09/22,14378
Gula Pasir,06/09/22,14393
Gula Pasir,07/09/22,14392
Gula Pasir,08/09/22,14395
Gula Pasir,09/09/22,14392
Gula Pasir,10/09/22,
Gula Pasir,11/09/22,
Gula Pasir,12/09/22,14417
Gula Pasir,13/09/22,14399
Gula Pasir,14/09/22,14416
Gula Pasir,15/09/22,14413
Gula Pasir,16/09/22,14414
Gula Pasir,17/09/22,
Gula Pasir,18/09/22,
Gula Pasir,19/09/22,14456
Gula Pasir,20/09/22,14464
Gula Pasir,21/09/22,14453
Gula Pasir,22/09/22,14465
Gula Pasir,23/09/22,14472
Gula Pasir,24/09/22,
Gula Pasir,25/09/22,
Gula Pasir,26/09/22,14428
Gula Pasir,27/09/22,14418
Gula Pasir,28/09/22,14446
Gula Pasir,29/09/22,14409
Gula Pasir,30/09/22,14418
Gula Pasir,01/10/22,14384
Gula Pasir,02/10/22,14389
Gula Pasir,03/10/22,14367
Gula Pasir,04/10/22,14360
Gula Pasir,05/10/22,14364
Gula Pasir,06/10/22,
Gula Pasir,07/10/22,
Gula Pasir,08/10/22,
Gula Pasir,09/10/22,
Gula Pasir,10/10/22,14356
Gula Pasir,11/10/22,14351
Gula Pasir,12/10/22,14351
Gula Pasir,13/10/22,14350
Gula Pasir,14/10/22,14349
Gula Pasir,15/10/22,
Gula Pasir,16/10/22,
Gula Pasir,17/10/22,14342
Gula Pasir,18/10/22,14344
Gula Pasir,19/10/22,14331
Gula Pasir,20/10/22,14332
Gula Pasir,21/10/22,14327
Gula Pasir,22/10/22,
Gula Pasir,23/10/22,
Gula Pasir,24/10/22,14314
Gula Pasir,25/10/22,14330
Gula Pasir,26/10/22,14327
Gula Pasir,27/10/22,14319
Gula Pasir,28/10/22,14313
Gula Pasir,29/10/22,
Gula Pasir,30/10/22,
Gula Pasir,31/10/22,14324
Gula Pasir,01/11/22,14333
Gula Pasir,02/11/22,14318
Gula Pasir,03/11/22,14299
Gula Pasir,04/11/22,14317
Gula Pasir,05/11/22,
Gula Pasir,06/11/22,
Gula Pasir,07/11/22,14317
Gula Pasir,08/11/22,14320
Gula Pasir,09/11/22,14316
Gula Pasir,10/11/22,14298
Gula Pasir,11/11/22,14291
Gula Pasir,12/11/22,
Gula Pasir,13/11/22,
Gula Pasir,14/11/22,14307
Gula Pasir,15/11/22,14309
Gula Pasir,16/11/22,14312
Gula Pasir,17/11/22,14314
Gula Pasir,18/11/22,14311
Gula Pasir,19/11/22,
Gula Pasir,20/11/22,
Gula Pasir,21/11/22,14305
Gula Pasir,22/11/22,14305
Gula Pasir,23/11/22,14303
Gula Pasir,24/11/22,14302
Gula Pasir,25/11/22,14294
Gula Pasir,26/11/22,
Gula Pasir,27/11/22,
Gula Pasir,28/11/22,14318
Gula Pasir,29/11/22,14330
Gula Pasir,30/11/22,14326
Gula Pasir,01/12/22,14316
Gula Pasir,01/12/22,14316
Gula Pasir,02/12/22,14321
Gula Pasir,02/12/22,14321
Gula Pasir,03/12/22,
Gula Pasir,03/12/22,
Gula Pasir,04/12/22,
Gula Pasir,04/12/22,
Gula Pasir,05/12/22,14333
Gula Pasir,05/12/22,14333
Gula Pasir,06/12/22,14347
Gula Pasir,06/12/22,14347
Gula Pasir,07/12/22,14334
Gula Pasir,07/12/22,14334
Gula Pasir,08/12/22,14349
Gula Pasir,08/12/22,14349
Gula Pasir,09/12/22,14364
Gula Pasir,09/12/22,14364
Gula Pasir,10/12/22,
Gula Pasir,10/12/22,
Gula Pasir,11/12/22,
Gula Pasir,11/12/22,
Gula Pasir,12/12/22,14369
Gula Pasir,12/12/22,14369
Gula Pasir,13/12/22,14349
Gula Pasir,13/12/22,14349
Gula Pasir,14/12/22,14344
Gula Pasir,14/12/22,14344
Gula Pasir,15/12/22,14342
Gula Pasir,15/12/22,14342
Gula Pasir,16/12/22,14354
Gula Pasir,16/12/22,14354
Gula Pasir,17/12/22,
Gula Pasir,17/12/22,
Gula Pasir,18/12/22,
Gula Pasir,18/12/22,
Gula Pasir,19/12/22,14349
Gula Pasir,19/12/22,14349
Gula Pasir,20/12/22,14348
Gula Pasir,20/12/22,14348
Gula Pasir,21/12/22,14340
Gula Pasir,21/12/22,14340
Gula Pasir,22/12/22,14358
Gula Pasir,22/12/22,14358
Gula Pasir,23/12/22,14360
Gula Pasir,23/12/22,14360
Gula Pasir,24/12/22,
Gula Pasir,24/12/22,
Gula Pasir,25/12/22,
Gula Pasir,25/12/22,
Gula Pasir,26/12/22,14367
Gula Pasir,26/12/22,14367
Gula Pasir,27/12/22,14356
Gula Pasir,27/12/22,14356
Gula Pasir,28/12/22,14360
Gula Pasir,28/12/22,14360
Gula Pasir,29/12/22,14355
Gula Pasir,29/12/22,14355
Gula Pasir,30/12/22,14344
Gula Pasir,30/12/22,14344
Gula Pasir,31/12/22,
Gula Pasir,31/12/22,
